NOUN,VERB,ADV,ADJ,CCONJ,EX_M,Q_M,POS,NEG,LABEL,TEXT,AI
0.164179104477612,0.0597014925373134,0.0149253731343284,0.0149253731343284,0.0149253731343284,0,0,0.0447761194029851,0.0597014925373134,tristesse," Bonjour Polopopo Polopopo , J' ai le regret de vous annoncer que vous avez perdu le concours de Polopopo Polopopo . Vous trouverez ci-joint votre prix de consolation . Il s' agit d' une boite de mouchoir pour pleurer votre défaite et d' un livre sur l' état de l' art de le Polopopo de 1998 . Sincères salutations . Polopopo de le Polopopo de le Polopopo",0
0.152542372881356,0.0677966101694915,0.0847457627118644,0.0338983050847458,0.0169491525423729,0.0169491525423729,0,0.0338983050847458,0.0847457627118644,colère," Polopopo , Tu es vraiment un beau salaud ! Me quitter Polopopo par mail !!! Tu n' as pas honte !?! Et en plus tu me laisses le chien , alors que tu sais que je suis allergique à ses croquettes !!! à le revoir connard Polopopo ( ton ex qui a brûlé tes chemises sur la pelouse )",0
0.180327868852459,0.0819672131147541,0.0491803278688525,0.0163934426229508,0,0,0,0.0819672131147541,0,colère," Polopopo , Je réitère ma demande de validation de jour de congé . Devant prendre mes billets pour les Polopopo avant la fin de la semaine , j' aurais besoin qu' il soient validé sous peu . Si vous pouviez faire votre travail à le plus vite vous me trouverez de meilleure humeur . Merci d' avance . Cordialement , Polopopo",0
0.195121951219512,0.0487804878048781,0.0487804878048781,0.024390243902439,0.024390243902439,0,0,0.121951219512195,0.0487804878048781,surprise_pos," Bonjour Madame , Je suis agréablement surprise de votre réponse . à le vu de mon dossier désastreux , je pensais que vous rejetteriez ma demande . Merci pour votre aide et votre patience . Bien à vous , Polopopo Polopopo",0
0.210526315789474,0.12280701754386,0.0350877192982456,0.0175438596491228,0,0.0175438596491228,0.0175438596491228,0.0175438596491228,0.0350877192982456,surprise_neg," Bonjour Monsieur , Suite à notre conversion je pensais que la situation était en voie de résolution . Il se trouve qu' en rentrant chez moi j' ai découvert le chantier dans le même état qu' en partant ! Avez -vous ne serait -ce que commencer les travaux ? Cordialement , Mm Polopopo Polopopo numéro : 2456789",0
0.134328358208955,0.0895522388059701,0.104477611940299,0.0597014925373134,0.0149253731343284,0,0,0.0298507462686567,0.0298507462686567,neutre," Bonjour , Suite à des problèmes liés à les pièces justificatives de mon DSE , je n’ ai à ce jour toujours pas de bourse . Mais j’ ai enfin reçu ma nouvelle notification conditionnelle . Comme je n’ arrive pas à la déposer dans Polopopo , je me permets de vous la transférer directement par mail . En vous souhaitant une bonne journée , Cordialement .",0
0.16,0.04,0.08,0.12,0.04,0.08,0,0.2,0.04,joie," Bonjour , Merci beaucoup pour vos actions ! J’ espère recevoir de bonne nouvelles pour la phase complémentaire ! Merci encore et bonne journée .",0
0.166666666666667,0.0740740740740741,0.111111111111111,0.037037037037037,0,0.0185185185185185,0,0.037037037037037,0.0185185185185185,tristesse," Bonjour , Malheureusement , je ne pourrais pas assister à le spectacle de fin d' année scolaire en raison d' une entorse ... Cela me chagrine d' autant plus que l' équipe s' est énormément investie dans le projet ... Je vous envoie tout mon soutien ! Merci pour cette année , Cordialement .",0
0.12037037037037,0.111111111111111,0.101851851851852,0.0277777777777778,0.037037037037037,0,0.00925925925925926,0.0277777777777778,0.0462962962962963,colère," Bonjour , Je ne comprends pas ce qui se passe ? J' aimerais en discuter à le téléphone à le plus vite car c' est la deuxième fois que ça arrive . Là je n' ai été prévenue nul part et de part ma surveillance quotidienne , je sais qu' à aucun moment mon compte a été dans le négatif . J' en avais déjà parlé à une conseillère qui m' avait dit qu' elle ferait un geste commercial pour me rembourser , mais je n' ai jamais eu de nouvelles depuis . Je songe à changer de banque car cette situation me stresse énormément . Cordialement .",0
0.162162162162162,0.0810810810810811,0.0540540540540541,0.0540540540540541,0,0.0540540540540541,0,0.162162162162162,0,surprise_pos," Bonjour , Je dois dire que je ne m' attendais pas à cela ! En tout cas félicitations pour cet heureux évènement ! Je vous souhaite le meilleur pour le futur . Bonne continuation , Cordialement .",0
0.134615384615385,0.115384615384615,0.0961538461538462,0.0192307692307692,0.0192307692307692,0,0,0.0192307692307692,0.0384615384615385,surprise_neg," Bonjour , Je suis assez décontenancée par la situation ... Personne ne m, ' a prévenue de ce changement de programme dans le planning , je ne peux ainsi pas être présente à les jours et horaires indiqués . Merci de me prévenir lorsque cela arrive à l' avenir . Cordialement .",0
0.168316831683168,0.0495049504950495,0.0297029702970297,0.0099009900990099,0.0297029702970297,0,0.0099009900990099,0,0.0099009900990099,neutre," Polopopo Polopopo ( et Polopopo en copie ) , On était en train de discuter avec Polopopo de la possibilité de faire une réunion par rapport à le travil que tu as effectué durant l' été . Ca serait l' occasion pour moi de voir plus en détail ce qui a été fait et on pourrait rediscuter avec Polopopo des problèmes que nous avons évoqués hier à Polopopo . Serais -tu disponible mardi le 17 pour une réunion à Polopopo ? La réunion pourrait avoir lieu à 11 h , à midi ou à 13 h . A bientôt , Polopopo",0
0.184143222506394,0.0971867007672634,0.0920716112531969,0.0460358056265985,0.030690537084399,0,0.0051150895140665,0.020460358056266,0.0127877237851662,neutre," Polopopo , à le cas où tu n’ as plus mal à la tête , t’ inquiète pas , j’ ai trouvé un bug qui fera revenir la douleur . Je viens de trouver un bug important dans le script qui nettoie les treebanks concantenés , pour qu’ on ait des nombres de tokens comparable dans les deux langues . En fait le script ne trouvait pas les phrases qui étaient en dessous de la limite inférieure , mais trouvait bien les phrases plus longues que la limite supérieure . Je ne sais pas si tu te rappelles mais en gros si par exemple on donne à le script un treebank concantené avec 1000 phrases écrites et 1000 phrases orales , il calcule the interquartile range pour le nombre de tokens . Il élimine ensuite disons toutes les phrases qui ont moins de 5 tokens et plus de 50 . On finit donc avec 700 phrases écrites et 800 phrases orales disons . Le script donc revient à le treebanks non concantenés et cherche 300 phrases a l’ écrit et 200 phrases a l’ oral , dont les longueurs sont dans le iqr calculé avant , pour finir avec 1000 phrases de chaque côté . de le coup maintenant le script élimine bien plus de phrases , particulièrement dans l’ oral-ecrit , parce qu’ il y a plein des phrases tres courtes à l’ oral . Tout va bien quand on veut 1000 phrases de chaque côté , mais si on veut 2000 on n’ a pas assez de phrases dans le treebank oral avec un nombre de tokens dans l’ Polopopo pour remplacer ce qu’ on a supprimé , donc on finit avec 2000 phrases de l’ écrit et 1477 phrases dans l’ oral . Les longueurs seront comparables , mais bien évidemment le nombre de phrases ne l’ est plus . Avec 2776 phrases , on a 2776 phrases écrites et 1252 de phrases orales ( j’ aurais dû me rendre compte qu’ il serait impossible d’ avoir le nombre total de phrases dans le treebank final !!! ) Donc , dans ce cas , est -ce qu’ on fait des experiences avec moins de phrases pour l’ oral écrit ? Est -ce que c’ est preferable d’ avoir plus de phrases mais des longueurs pas normalisés ? Polopopo",0
0.201117318435754,0.0558659217877095,0.0279329608938547,0.0893854748603352,0.0502793296089386,0,0,0.0335195530726257,0.0167597765363129,tristesse," Chères et chers collègues , J' ai la grande tristesse de vous annoncer le décès de Polopopo Polopopo . Élu maître de conférences en 1972 à la Polopopo Nouvelle , il y est devenu professeur des universités en 1978 . Il y a enseigné la littérature anglaise moderne et contemporaine jusqu' à sa retraite en 2000 et a été également président de le jury de l' agrégation d' anglais de 1987 à 1991 . Spécialiste internationalement reconnu de poésie britannique , en particulier de Polopopo Polopopo , de Polopopo Polopopo et des poètes anglais de le XXe siècle , il a publié de nombreux articles et ouvrages dans ce domaine . Il a notamment préfacé et co-dirigé une Anthologie bilingue de la poésie anglaise de référence , dans la Bibliothèque de la Polopopo . Sa passion pour la transmission et la pédagogie a marqué plusieurs générations d' étudiants et de collègues . à le nom de toute la communauté de la Polopopo Nouvelle , j' adresse mes sincères condoléances à sa famille et à ses proches . Très cordialement",0
0.168269230769231,0.0432692307692308,0.0384615384615385,0.0673076923076923,0.0384615384615385,0,0.00480769230769231,0.0336538461538462,0.0144230769230769,tristesse," Chères et chers collègues , J' ai la grande tristesse de vous annoncer le décès de Polopopo Polopopo , survenu le 27 août dernier . Polopopo Polopopo était enseignant à le sein de le département de Médiation culturelle depuis 2004 . Durant sa carrière , il a enseigné à l' Université Polopopo 8 Polopopo - Polopopo , à l' Polopopo Polopopo Polopopo , à Polopopo Polopopo Polopopo avant de nous rejoindre en 2004 en tant que chargé de cours , puis depuis 2012 en tant que Polopopo . Il travaillait également depuis 2004 pour l' association "" Cultures de le Coeur "" en tant que concepteur et responsable de la formation nationale à la médiation culturelle . En 2012 , il a publié l’ ouvrage "" Et si on partageait la culture ? Essai sur la médiation culturelle et le potentiel de le spectateur "" à les Éditions de l’ Polopopo . Par sa passion et son expérience professionnelle , Polopopo Polopopo a beaucoup apporté à le département de Médiation culturelle et à la Polopopo Nouvelle dans son ensemble . à le nom de toute la communauté de la Polopopo Nouvelle , j' adresse mes sincères condoléances à sa famille et à ses proches . Très cordialement ,",0
0.15819209039548,0.0508474576271187,0.0282485875706215,0.112994350282486,0.0395480225988701,0,0,0.0451977401129944,0.0112994350282486,tristesse," Chères et chers collègues , J’ ai la grande tristesse de vous annoncer le décès de Polopopo Polopopo , survenu le 8 août dernier . Polopopo Polopopo a présidé le conseil de gestion de l’ Institut de les Hautes Études de l’ Polopopo Latine de 2000 à 2023 . Grand connaisseur de l’ Polopopo latine , il avait un attachement particulier pour le Polopopo , Polopopo et le Polopopo . Tout à le long de sa carrière , il a travaillé à le renforcement de les relations entre les entreprises françaises et latino-américaines . Il a été un conférencier reconnu . Polopopo Polopopo a grandement contribué à faire de notre université un acteur incontournable de la coopération universitaire entre la Polopopo et l' Polopopo latine . Les directeurs et directrices de l’ Polopopo ont toujours pu compter sur sa présence active et bienveillante comme sur sa vision stratégique . à le nom de toute la communauté de la Polopopo Nouvelle , j' adresse mes sincères condoléances à sa famille et à ses proches . Très cordialement ,",0
0.2,0.1,0.0333333333333333,0.0333333333333333,0,0,0.0333333333333333,0.0333333333333333,0,neutre," Bonjour Madame , Je vous contacte afin de renouveler mon abonnement annuel à les cours de curling dispensés par votre centre . Quelle démarche dois -je entreprendre ? Merci .",0
0.203065134099617,0.0842911877394636,0.053639846743295,0.0574712643678161,0.0229885057471264,0,0,0.0421455938697318,0.00383141762452107,neutre," C' est noté . Je recontacte le service de les diplômes dès que j' ai des nouvelles de les procès-verbaux .** Bonjour Monsieur , la procédure à suivre est la suivante : - Vous devez premièrement remplir un bordereau de versement en indiquant le nombre de boîtes à verser et le contenu de ces dernières . Pour chaque boîte , veuillez indiquer les typologies majoritaires présentes ainsi que leurs dates extrêmes ( date de le document le plus ancien - date de le document le plus récent ) . Aller dans le détail n' est pas nécessaire , essayez juste de rédiger une description qui nous permettrait de retrouver un document spécifique en cas de demande . - Faites ensuite signer ce bordereau à votre responsable et renvoyez le à la liste générique de le service de les archives . - Nous validerons ce dernier et vous proposerons une date de collecte . Veillez également à prévoir une version papier et signée ( manuscrite ) de le bordereau afin que ce dernier soit récupéré à le moment de la collecte . Il sera ensuite signé par la responsable de le service de les archives et vous sera renvoyé sous peu . Ce bordereau agira comme preuve de le versement et vous aidera dans d' éventuelles futures demandes de communication . Je vous joins un bordereau de le service financier actuellement en cours de classement , vous pouvez vous en inspirer pour l' organisation de le votre . Je reste à votre disposition pour d' éventuelles interrogations . Bien à vous ,",0
0.173076923076923,0.153846153846154,0.0769230769230769,0.0192307692307692,0.0192307692307692,0.0192307692307692,0,0.0576923076923077,0.0576923076923077,joie, Ça s' est super bien passé ! On a évoqué les soucis à le niveau de l' absence de documentation concernant les procédures d' habilitation et plein d' autres problèmes que j' ai pu relevés . Je te donnerai des nouvelles quand tu reviens . TU AS DE QUOI ÊTRE FIÈRE LÀ,0
0.160493827160494,0.111111111111111,0.0987654320987654,0.0246913580246914,0,0,0.0123456790123457,0.0123456790123457,0.037037037037037,tristesse," Bonjour , J' ai utilisé une machine kumo à la cafétéria crous de la sorbonne nouvelle , les bento à le poulet étaient notés disponibles sur l' écran j' en ai donc commandé un . Seulement il n' y en avait plus dans la machine . J' ai été débitée de 6euros sans avoir rien reçu ... Quelle procédure dois -je suivre pour être remboursée ? Je ne peux malheureusement pas juste ignorer ce paiement avec ma situation d' étudiante .",0
0.163265306122449,0.102040816326531,0.0816326530612245,0,0.0408163265306122,0,0,0.0204081632653061,0.0816326530612245,tristesse," Polopopo Polopopo , je suis désolée mais je ne pourrais pas être là à la répétition de mercredi . Je suis vraiment surchargée avec les cours et j' ai à peine regardé les grilles . Je vais écrire un message sur le groupe whatsapps pour prévenir les autres .",0
0.116279069767442,0.162790697674419,0.0813953488372093,0,0.0232558139534884,0,0,0.0116279069767442,0.0232558139534884,colère," Polopopo , je peux pas parler sur mon téléphone vu qu' il est cassé , j' en peux plus , de le coup j' écris des mails oui Polopopo EN EST LÀ . Jte jure j' étais à Polopopo et il s' est éteint mais vu que le bouton marche plus Polopopo Polopopo EST ÉTEINT À JAMAIS . Je vais cabler mdrrr . Tout à l' heure rendez -vous 19 h 30 à la mairie si t' es pas là JE TE PÈTE LES GENOUX .",0
0.0833333333333333,0.0833333333333333,0.166666666666667,0.0833333333333333,0,0.0416666666666667,0,0.125,0,surprise_pos," Oh génial , je ne pensais pas que nous pourrions revenir aussi tôt , merci pour l' information . Bonne semaine à tous !",0
0,0.15,0.05,0.1,0,0.1,0,0.05,0,surprise_pos," Incroyable !!! TU VOIS ! Je savais que t' allais l' avoir , je suis trop contente pour toi !",0
0.111111111111111,0.0952380952380952,0.0952380952380952,0.0793650793650794,0.0476190476190476,0,0,0.111111111111111,0.0158730158730159,surprise_pos," Ah oui , en fait je m' attendais pas à ça mais je trouve que ça rend vachement bien , j' imaginais un résumé rapide mais tu nous as vraiment fait un roman . Trop bien , mais en vrai la prochaine fois je suis chaud pour le faire à ta place , comme ça on a un bel historique de nos parties",0
0.123076923076923,0.153846153846154,0.0615384615384615,0,0,0,0.0461538461538462,0.0307692307692308,0.0461538461538462,surprise_neg," Bonjour , Je donne suite à le mail que je viens de vous envoyer . Je viens de recevoir un courriel m' indiquant que ma candidature avait été refusée . Quel courriel dois -je croire ? S' agit -il d' une erreur ? Ai -je fait la formation alors que j' avais été refusée ? Je ne comprends pas cette situation . Merci beaucoup ,",0
0.172413793103448,0.103448275862069,0.137931034482759,0,0,0,0,0,0,surprise_neg, J' avoue ne pas comprendre le ton utilisé dans votre mail de réponse à ma demande . Je n' avais pas été averti de la procédure à suivre .,0
0.195402298850575,0.114942528735632,0.0574712643678161,0.0574712643678161,0,0,0,0.0229885057471264,0.0229885057471264,surprise_neg," Bonjour Madame , les demandes de le patrimoine sont toujours traitées dans un délai inférieur à une semaine malgré la charge de travail conséquente qu' elles engendrent . Les demandes , souvent peu précises , mobilisent généralement l' ensemble de l' équipe pendant plusieurs heures consécutives . Votre courriel , bien que pris en compte , nous semble ignorer ce travail collaboratif commencé il y a de cela plusieurs mois . Nous reviendrons vers vous dès que l' ensemble de les documents demandés aura été retrouvé .",0
0.128205128205128,0.0769230769230769,0.0256410256410256,0.0512820512820513,0.0256410256410256,0.0256410256410256,0,0.102564102564103,0,joie," Bonsoir Polopopo , Polopopo m' a dit que lire ma khôlle de scénario t' intéresserait et je serais quant à moi ravie d' en avoir un retour si cela te convient ! Passe une bonne soirée : ) Polopopo",0
0.192307692307692,0.0769230769230769,0.115384615384615,0.0384615384615385,0.0384615384615385,0,0,0.0769230769230769,0.0384615384615385,surprise_neg, Je vous transfère un mail de Mr Polopopo et a priori on est encore dans la merde avec la fac … Bonne chance quand même 😉,0
0.1,0.1,0,0.05,0,0,0,0,0.05,neutre," Bonjour , Absente jusqu' à le 10 mai 2024 inclus , je vous répondrai à mon retour . Cordialement ,",0
0.222222222222222,0,0.111111111111111,0.111111111111111,0,0.111111111111111,0,0.222222222222222,0,joie," Merci beaucoup madame ! Bonne journée à vous ,",0
0.177777777777778,0.0888888888888889,0.0666666666666667,0.0222222222222222,0,0,0,0.0666666666666667,0.0444444444444444,tristesse," Cher .e.s collègues , Cher.e.s étudiant .e.s , J’ ai le regret de vous confirmer que , sur recommandation de le Rectorat de Polopopo , la “ Dernière fête à Polopopo ” , qui devait avoir lieu demain , est annulée . Bien cordialement ,",0
0.0666666666666667,0.0333333333333333,0.133333333333333,0.0333333333333333,0,0,0.1,0.1,0,colère, Bonjour Madame Pourquoi les Polopopo Polopopo n' ont rien reçu ? Est -ce à moi de les envoyer ? Merci de me dire le plus rapidement possible svp ? Merci,0
0.181818181818182,0,0.0909090909090909,0.0909090909090909,0,0.0909090909090909,0,0.272727272727273,0,surprise_pos," D' accord , merci beaucoup ! Bonne journée à vous ,",0
0.0625,0.09375,0.15625,0,0.03125,0,0,0.03125,0,surprise_neg," Merci pour votre réponse , néanmoins je ne comprends pas pourquoi contacter le Polopopo puisqu' il s' agit d' un cours dépendant de Polopopo et non de le Polopopo de P3 ...",0
0.238805970149254,0.0895522388059701,0.0149253731343284,0.0298507462686567,0.0149253731343284,0,0,0.104477611940299,0.0149253731343284,neutre," À ce jour , certains documents devant être collectés par vos donneurs d’ ordres sur la plateforme Polopopo sont manquants ou expirés . Veuillez renseigner les documents suivants : Pour l’ établissement ..... : Attestation de vigilance ( 6 mois ) Donneur d’ ordres concerné : Polopopo Connectez -vous à votre compte Polopopo https://declarants.e-attestations.com/EAttestationsFO afin de mettre à jour vos dossiers . Cordialement , L' équipe Polopopo",0
0.180952380952381,0.0571428571428571,0.0476190476190476,0.0476190476190476,0,0,0,0.0571428571428571,0.0190476190476191,neutre," Bonjour , Vous êtes auto-entrepreneur , vous avez l' obligation de déclarer pour le 3ème Trimestre 2024 votre chiffre d' affaires , même lorsque ce montant est nul . Si votre chiffre d' affaires est supérieur à zéro , vous devez également payer les cotisations correspondantes . Nous vous invitons à vous connecter à votre service en ligne avant le 31/10/2024 23:59 . Merci de ne pas tenir compte de ce message si vous avez déjà effectué ces formalités . Nous vous remercions de votre confiance . Cordialement Pour toute information , nous vous invitons à vous rapprocher de votre interlocuteur habituel à le 3698",0
0.21875,0.09375,0,0.03125,0.03125,0,0,0.03125,0,joie," J’ ai trouvé ce poème en cherchant à récupérer des transcriptions d’ émissions de radio . Ça parle de fruits et de le jardin à l’ automne , c’ est chouette .",0
0.125,0,0,0.25,0.125,0.125,0,0.25,0.125,joie," C’ est simple et beau , bisous !",0
0.0909090909090909,0.0909090909090909,0.0454545454545455,0.136363636363636,0.0454545454545455,0.136363636363636,0,0.0909090909090909,0,joie, Il est déjà MAGNIFIQUE ! J’ adore et je suis pressée de le voir en vrai 😃 ! ! Gros bisous maman,0
0.222222222222222,0.0694444444444445,0.0138888888888889,0.0277777777777778,0,0,0,0.0277777777777778,0,neutre," Bonjour Madame Polopopo , Je voudrais savoir si c’ était possible d’ effectuer une validation de les acquis pour le cours d’ anglais . Dans le cadre de mon premier master , j’ ai suivi le cours « Topics in Linguistics » dispensé en anglais . Mon relevé de notes est joint à ce mail . Je peux également vous envoyer un descriptif de le cours , en cas de besoin .",0
0.170731707317073,0.0975609756097561,0.0487804878048781,0.0487804878048781,0.024390243902439,0,0,0.121951219512195,0.024390243902439,joie," Bonjour , J' ai une très bonne nouvelle . Hier , la préfecture m' a accordé une attestation de prolongation et une décision favorable . J' ai pu reprendre l' alternance . Je vous remercie pour votre soutien . Cordialement ,",0
0.148648648648649,0.121621621621622,0.121621621621622,0,0.0135135135135135,0,0.0135135135135135,0.0135135135135135,0,tristesse," Je vous écris pour comprendre mes options si je n' arrive pas à commencer mon stage d' ici juin . Comme vous le savez , je n' ai toujours pas reçu mon titre de séjour malgré mes efforts et je me trouve coincée . Alors , je voudrais savoir mes options à le cas où je n' arrive pas à faire mon stage ce semestre . Est -ce que vous avez des conseils ?",0
0.162921348314607,0.0842696629213483,0.0730337078651685,0.0280898876404494,0.0224719101123596,0,0.00561797752808989,0.0786516853932584,0.0112359550561798,tristesse," Bonjour Madame , J' espère que vous allez bien . J' aurais besoin de votre aide sur une question qui ne concerne pas directement mon alternance , mais plutôt mon séjour en Polopopo . Je viens d' apprendre que la préfecture lyonnaise est réputée pour être l' une de les plus lentes en Polopopo . Mon titre de séjour expire aujourd'hui , et malheureusement , je n' ai reçu aucune réponse de leur part malgré mes relances . En discutant avec des amis qui ont été dans la même situation à Polopopo , ils m' ont recommandé de solliciter l' aide de mon université pour relancer la demande de renouvellement de titre de séjour , ce qui les a aidés à obtenir une réponse plus rapidement . Serait -il possible que l' Université Polopopo Polopopo puisse m' apporter son soutien dans cette démarche ? Je vous avoue être quelque peu désemparée dans cette situation et je ne sais pas vers qui me tourner . Je vous remercie d' avance pour votre attention et votre aide . Cordialement ,",0
0.185714285714286,0.0928571428571429,0.05,0.0285714285714286,0.00714285714285714,0,0,0.0285714285714286,0.0357142857142857,tristesse," Bonjour , Hier après-midi , en me rendant à l' Université ( je voulais notamment assister à la répétition de la présentation pour l' Polopopo ) j' ai fait une chute dans les escaliers de le métro . J' ai ressenti une très forte douleur à le poignet droit . Celle-ci ne passant pas , je me suis rendu ce matin de bonne heure à les urgences de l' hôpital Polopopo , où l'on m' a passé une radio , constaté une fracture et posé un plâtre . Je suis arrêté jusqu' à le 15 février . Je transmets à le plus vite le formulaire d' accident de le travail à Madame Polopopo , que je mets en copie de ce message . J' informe mes étudiants de mon indisponibilité . Désolé de cet incident , Bien à vous ,",0
0.198979591836735,0.0803571428571429,0.0561224489795918,0.0510204081632653,0.0331632653061225,0,0,0.0306122448979592,0.0255102040816327,tristesse," Bonjour Madame , Tout d' abord , nous espérons que vous vous portez bien ainsi que vos proches . Nous vous écrivons ce mail afin de vous informer qu' avec un certain nombre d' étudiant.es et de personnel .les enseignant.es de l' Polopopo Polopopo nous nous sommes réuni.es en ligne le 26 mars pour parler ensemble de les difficultés que nous rencontrons chacun de notre côté depuis le début de le confinement . En effet , la situation sanitaire engendre , comme vous le savez sûrement , des difficultés plus ou moins graves pour l' ensemble de la population . Parmi nous , certain .es vivent confiné.e.s dans des espaces réduits , à le sein de familles nombreuses ou en communautés plus grandes ( et doivent s' occuper de leurs petits frères et / ou petites sœurs ou de leurs enfants en bas âge ) , d' autres n' ont même pas de logement décent ( une étudiante en situation de handicape a par exemple été obligée de quitter sont logement de le Polopopo suite à la fermeture de sa résidence ) . Par ailleurs , les employeur.es de certain.es des étudiant.es ont profité de la fermeture de les universités pour augmenter leur nombre d' heures de travail , par exemple dans les supermarchés . A cela s' ajoutent les problèmes techniques liés à la fermeture de les bibliothèques qui empêchent une continuité pédagogique sereine : connexion internet absente ou mauvaise , aucun accès à un ordinateur ou ordinateur en panne ( et impossibilité de le réparer ) ou encore ordinateur partagé avec des parents / conjoints en télétravail . De plus , nous nous voyons privé.es de l' accès à les livres nécessaires à nos études . Enfin , certain .es parmi nous sont directement touché.es par le coronavirus , ou doivent s' occuper de proches malades . Certains ont même déjà perdu un proche . Quoiqu' il en soit , cette situation de confinement est stressante psychologiquement pour beaucoup d' entre nous , ne serait -ce que par l' environnement anxiogène et l' isolement que crée la pandémie . Ces difficultés concernent , à des degrés divers , l' ensemble de les étudiant .es . A tout ce stress , vient s' ajouter celui lié à nos notes de partiel et de contrôle continu car nous nous inquiétons de le mail de Monsieur Polopopo informant de le maintien de les évaluations en ligne malgré la situation actuelle . Or , à le cours de cette même réunion , nous avons appris que le département de Sciences de le Langage s' était positionné en faveur de mesures plus adaptées à la situation exceptionnelle que nous vivons : dans le cas où des notes ont été données avant le confinement , le département Polopopo propose que celles-ci soient conservées , et qu' un DM facultatif soit proposé à les étudiant .es . Dans le cas où aucune note n' a été donnée , le département Polopopo suggère de faire preuve de la plus grande indulgence , voire d' envisager un nombre de points garanti , même si le devoir n' est pas rendu . Cette position de le département Polopopo nous a semblé intéressante . Pourtant , le fait de conserver la moyenne de les notes obtenues avant le confinement revient à pénaliser les étudiant.es ayant une moyenne inférieure à 10 et ne pouvant pas , pour les raisons citées , rendre un devoir supplémentaire . Nous avons , à la fin de la réunion , procédé à un sondage rapide qui a fait apparaître une autre proposition qui consisterait en un devoir maison facultatif avec une note plancher de 12 / 20 , même si le devoir n' est pas rendu . D' ailleurs , cette solution semble évoquée dans de nombreuses UFR , en discussion avec les enseignant.es et les directions . Nous craignons également que les enseignant.es ne se trouvent pas dans de bonnes conditions pour nous évaluer , car ils et elles peuvent partager les mêmes problèmes que nous . C' est pourquoi nous faisons appel à votre indulgence , malgré les directives que vous recevez , pour mettre en place une note plancher de 12 à le dossier de votre matière même si il n' est pas rendu , ce qui nous semble être la proposition la plus juste . Nous avons prévu de nous rencontrer de nouveau entre étudiant.es et personnel .les Polopopo sur la plateforme Polopopo dès lundi prochain à 12 h 30 ( lien vers le serveur: https://discord.gg/Hp8pt7), et nous vous invitons à y participer si vous le souhaitez . Dans l' attente de votre réponse , nous comptons sur votre compréhension et votre bienveillance .",0
0.13588850174216,0.0905923344947735,0.0871080139372822,0.0383275261324042,0.0348432055749129,0,0,0.0348432055749129,0.024390243902439,tristesse," Chères Polopopo et Polopopo , J’ assure depuis la rentrée de janvier le Polopopo de Langage à le quotidien pour le groupe Polopopo le jeudi de 17 h 40 à 19 h 40 . En plus d’ être un horaire particulièrement difficile pour les étudiants et pour moi-même ( c’ est ma première année d’ enseignement ) , ce semestre s’ avère compliqué de le fait de les nombreuses absences de Polopopo Polopopo qui assure le cours qui précède le mien ( 15 h 30 à 17h30 ) . Les étudiants ne sont généralement pas informés de ses absences . De plus , sur les 6 cours qui ont précédé les vacances , elle a été présente deux fois et leur a fait cours 1h seulement à chaque fois . J’ en ai discuté plusieurs fois avec Polopopo , et hier nous avons convenu toutes les deux que je pouvais me permettre de la contacter pour lui demander de m’ informer si elle était absente ( dans ce cas je prends son horaire ) ou si elle finissait plus tôt ( dans ce cas je commence plus tôt ) . Cependant , je me permets de vous contacter car j’ ai donné cours hier et les étudiants m’ ont informé que Polopopo n’ a assuré que 40 min de cours et semblait fortement alcoolisée . Je ne suis pas certaine que vous puissiez faire quoi que ce soit mais les étudiants semblent un peu inquiets quant à l’ issue de ce semestre . Ils n’ auront pas vu grand-chose de le programme mais j’ espère qu’ ils ne seront pas pénalisés . En vous remerciant pour l’ attention que vous porterez à cet email , Cordialement ,",0
0.153061224489796,0.0816326530612245,0.122448979591837,0.0306122448979592,0.0408163265306122,0,0,0.0408163265306122,0.0204081632653061,tristesse," Bonsoir Polopopo , Je n’ ai ni donné de nouvelles dans l’ intervalle , ni répondu à votre tout récent mail , car je me trouvais fort dépourvue : pour un dossier déposé le 18 juillet 2018 , cachet de la poste faisant foi , je n’ avais toujours pas de réponse finalisée en provenance de l’ administration ( aussi incroyable que cela puisse paraître … ) . Or je viens de recevoir aujourd’hui même mon « Arrêté de retraite » ( votre mail a -t-il été magique ??? ) . Je quitte donc mon statut de mise en disponibilité , et libère de facto mon poste … Je suppose que l’ administration ne saurait tarder à vous en faire part et vous indiquer comment remettre mon poste à le concours . Je vous le dis à le plus vite , car j’ ai idée des problèmes de le Département . J’ ai profondément aimé Polopopo , même si en plus de 30 ans j’ en ai aussi mesuré la progressive déliquescence . Ce n’ est pas non plus évident de finir une carrière de la sorte . Mais bon , bien cordialement à vous ,",0
